Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-7808-02;G009-1976;Vollevensstraat;4931VC; Vollevensstraat 13 Geertruidenberg; Vollevensstraat;13;;Vollevensstraat 13;4931VC;9;1976;NL-0779-760009;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten hobbyruimte  Vollevensstraat 13 4931VC Geertruidenberg 16-3-1976;1976.03.16;Vergroten hobbyruimte;Bouwvergunning Vergroten hobbyruimte  Vollevensstraat 13 4931VC Geertruidenberg 16-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten hobbyruimte;NL 0779;2010;K50771752;3,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7808-03;G009-1976;Vollevensstraat;4931VC; Vollevensstraat 13 Geertruidenberg; Vollevensstraat;13;;Vollevensstraat 13;4931VC;9;1976;NL-0779-760009;Overige documenten;Bouwvergunning Overige documenten Vergroten hobbyruimte  Vollevensstraat 13 4931VC Geertruidenberg 16-3-1976;1976.03.16;Vergroten hobbyruimte;Bouwvergunning Vergroten hobbyruimte  Vollevensstraat 13 4931VC Geertruidenberg 16-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vergroten hobbyruimte;NL 0779;2010;K50771752;0,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7809-01;G010-1976;Centraleweg;4931NB; Centraleweg 6 Geertruidenberg; Centraleweg;6;;Centraleweg 6;4931NB;10;1976;NL-0779-760010;Beschikking;Bouwvergunning Beschikking Plaatsen tijdelijke productieloods  Centraleweg 6 4931NB Geertruidenberg 23-3-1976;1976.03.23;Plaatsen tijdelijke productieloods;Bouwvergunning Plaatsen tijdelijke productieloods  Centraleweg 6 4931NB Geertruidenberg 23-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen tijdelijke productieloods;NL 0779;2010;K50771752;4,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7810-01;G011-1976;Koestraat;4931CR; Koestraat 61 Geertruidenberg; Koestraat;61;;Koestraat 61;4931CR;11;1976;NL-0779-760011;Beschikking;Bouwvergunning Beschikking Uitbreiden keuken, badkamer en toilet  Koestraat 61 4931CR Geertruidenberg 23-3-1976;1976.03.23;Uitbreiden keuken, badkamer en toilet;Bouwvergunning Uitbreiden keuken, badkamer en toilet  Koestraat 61 4931CR Geertruidenberg 23-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden keuken, badkamer en toilet;NL 0779;2010;K50771752;4,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7810-02;G011-1976;Koestraat;4931CR; Koestraat 61 Geertruidenberg; Koestraat;61;;Koestraat 61;4931CR;11;1976;NL-0779-760011;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden keuken, badkamer en toilet  Koestraat 61 4931CR Geertruidenberg 23-3-1976;1976.03.23;Uitbreiden keuken, badkamer en toilet;Bouwvergunning Uitbreiden keuken, badkamer en toilet  Koestraat 61 4931CR Geertruidenberg 23-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden keuken, badkamer en toilet;NL 0779;2010;K50771752;5,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7811-01;G012-1976;Rivierkade;4931AA; Rivierkade 7 t/m 13 Geertruidenberg; Rivierkade;7 t/m 13;;Rivierkade 7 t/m 13;4931AA;12;1976;NL-0779-760012;Beschikking;Bouwvergunning Beschikking Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte  Rivierkade 7 t/m 13  Geertruidenberg 23-3-1976;1976.03.23;Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte;Bouwvergunning Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte  Rivierkade 7 t/m 13  Geertruidenberg 23-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte;NL 0779;2010;K50771752;4,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7811-02;G012-1976;Rivierkade;4931AA; Rivierkade 7 t/m 13 Geertruidenberg; Rivierkade;7 t/m 13;;Rivierkade 7 t/m 13;4931AA;12;1976;NL-0779-760012;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte  Rivierkade 7 t/m 13  Geertruidenberg 23-3-1976;1976.03.23;Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte;Bouwvergunning Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte  Rivierkade 7 t/m 13  Geertruidenberg 23-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte;NL 0779;2010;K50771752;5,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7811-03;G012-1976;Rivierkade;4931AA; Rivierkade 7 t/m 13 Geertruidenberg; Rivierkade;7 t/m 13;;Rivierkade 7 t/m 13;4931AA;12;1976;NL-0779-760012;Overige documenten;Bouwvergunning Overige documenten Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte  Rivierkade 7 t/m 13  Geertruidenberg 23-3-1976;1976.03.23;Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte;Bouwvergunning Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte  Rivierkade 7 t/m 13  Geertruidenberg 23-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Plaatsen laboratorium en kleed-, toilet-, douche- en wasruimte;NL 0779;2010;K50771752;2,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7812-01;G013-1976;Vollevensstraat;4931VC; Vollevensstraat 27 Geertruidenberg; Vollevensstraat;27;;Vollevensstraat 27;4931VC;13;1976;NL-0779-760013;Beschikking;Bouwvergunning Beschikking Uitbreiden woning  Vollevensstraat 27 4931VC Geertruidenberg 23-3-1976;1976.03.23;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Vollevensstraat 27 4931VC Geertruidenberg 23-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden woning;NL 0779;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7812-02;G013-1976;Vollevensstraat;4931VC; Vollevensstraat 27 Geertruidenberg; Vollevensstraat;27;;Vollevensstraat 27;4931VC;13;1976;NL-0779-760013;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden woning  Vollevensstraat 27 4931VC Geertruidenberg 23-3-1976;1976.03.23;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Vollevensstraat 27 4931VC Geertruidenberg 23-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden woning;NL 0779;2010;K50771752;7,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7813-01;G014-1976;Vollevensstraat;4931VC; Vollevensstraat 29 Geertruidenberg; Vollevensstraat;29;;Vollevensstraat 29;4931VC;14;1976;NL-0779-760014;Beschikking;Bouwvergunning Beschikking Uitbreiden woning  Vollevensstraat 29 4931VC Geertruidenberg 23-3-1976;1976.03.23;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Vollevensstraat 29 4931VC Geertruidenberg 23-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden woning;NL 0779;2010;K50771752;4,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7813-02;G014-1976;Vollevensstraat;4931VC; Vollevensstraat 29 Geertruidenberg; Vollevensstraat;29;;Vollevensstraat 29;4931VC;14;1976;NL-0779-760014;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden woning  Vollevensstraat 29 4931VC Geertruidenberg 23-3-1976;1976.03.23;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Vollevensstraat 29 4931VC Geertruidenberg 23-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden woning;NL 0779;2010;K50771752;5,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7814-01;G015-1976;Buitenvest;4931CG; Buitenvest 37 Geertruidenberg; Buitenvest;37;;Buitenvest 37;4931CG;15;1976;NL-0779-760015;Beschikking;Bouwvergunning Beschikking Veranderen ramen  Buitenvest 37 4931CG Geertruidenberg 30-3-1976;1976.03.30;Veranderen ramen;Bouwvergunning Veranderen ramen  Buitenvest 37 4931CG Geertruidenberg 30-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Veranderen ramen;NL 0779;2010;K50771752;5,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7814-02;G015-1976;Buitenvest;4931CG; Buitenvest 37 Geertruidenberg; Buitenvest;37;;Buitenvest 37;4931CG;15;1976;NL-0779-760015;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Veranderen ramen  Buitenvest 37 4931CG Geertruidenberg 30-3-1976;1976.03.30;Veranderen ramen;Bouwvergunning Veranderen ramen  Buitenvest 37 4931CG Geertruidenberg 30-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Veranderen ramen;NL 0779;2010;K50771752;11,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7815-01;G016-1976;Koestraat;4931CP; Koestraat 23 Geertruidenberg; Koestraat;23;;Koestraat 23;4931CP;16;1976;NL-0779-760016;Beschikking;Bouwvergunning Beschikking Veranderen en vernieuwen woning / winkel  Koestraat 23 4931CP Geertruidenberg 30-3-1976;1976.03.30;Veranderen en vernieuwen woning / winkel;Bouwvergunning Veranderen en vernieuwen woning / winkel  Koestraat 23 4931CP Geertruidenberg 30-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Veranderen en vernieuwen woning / winkel;NL 0779;2010;K50771752;9,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7815-02;G016-1976;Koestraat;4931CP; Koestraat 23 Geertruidenberg; Koestraat;23;;Koestraat 23;4931CP;16;1976;NL-0779-760016;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Veranderen en vernieuwen woning / winkel  Koestraat 23 4931CP Geertruidenberg 30-3-1976;1976.03.30;Veranderen en vernieuwen woning / winkel;Bouwvergunning Veranderen en vernieuwen woning / winkel  Koestraat 23 4931CP Geertruidenberg 30-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Veranderen en vernieuwen woning / winkel;NL 0779;2010;K50771752;13,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7815-03;G016-1976;Koestraat;4931CP; Koestraat 23 Geertruidenberg; Koestraat;23;;Koestraat 23;4931CP;16;1976;NL-0779-760016;Overige documenten;Bouwvergunning Overige documenten Veranderen en vernieuwen woning / winkel  Koestraat 23 4931CP Geertruidenberg 30-3-1976;1976.03.30;Veranderen en vernieuwen woning / winkel;Bouwvergunning Veranderen en vernieuwen woning / winkel  Koestraat 23 4931CP Geertruidenberg 30-3-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Veranderen en vernieuwen woning / winkel;NL 0779;2010;K50771752;2,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7816-01;G017-1976;Ravelijn;4931VH; Ravelijn 1 t/m 84 Geertruidenberg; Ravelijn;1 t/m 84;;Ravelijn 1 t/m 84;4931VH;17;1976;NL-0779-760017;Beschikking;Bouwvergunning Beschikking Plaatsen kasten voor c.v. - installatie op werkbalkons  Ravelijn 1 t/m 84  Geertruidenberg 13-4-1976;1976.04.13;Plaatsen kasten voor c.v. - installatie op werkbalkons;Bouwvergunning Plaatsen kasten voor c.v. - installatie op werkbalkons  Ravelijn 1 t/m 84  Geertruidenberg 13-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen kasten voor c.v. - installatie op werkbalkons;NL 0779;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7816-02;G017-1976;Ravelijn;4931VH; Ravelijn 1 t/m 84 Geertruidenberg; Ravelijn;1 t/m 84;;Ravelijn 1 t/m 84;4931VH;17;1976;NL-0779-760017;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen kasten voor c.v. - installatie op werkbalkons  Ravelijn 1 t/m 84  Geertruidenberg 13-4-1976;1976.04.13;Plaatsen kasten voor c.v. - installatie op werkbalkons;Bouwvergunning Plaatsen kasten voor c.v. - installatie op werkbalkons  Ravelijn 1 t/m 84  Geertruidenberg 13-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen kasten voor c.v. - installatie op werkbalkons;NL 0779;2010;K50771752;24,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7817-01;G018-1976;Zuidwal;; Zuidwal  Geertruidenberg; Zuidwal;;;Zuidwal;;18;1976;NL-0779-760018;Beschikking;Bouwvergunning Beschikking Bouw 8 woningen type B  Zuidwal   Geertruidenberg 13-4-1976;1976.04.13;Bouw 8 woningen type B;Bouwvergunning Bouw 8 woningen type B  Zuidwal   Geertruidenberg 13-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 8 woningen type B;NL 0779;2010;K50771752;7,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7817-02;G018-1976;Zuidwal;; Zuidwal  Geertruidenberg; Zuidwal;;;Zuidwal;;18;1976;NL-0779-760018;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 8 woningen type B  Zuidwal   Geertruidenberg 13-4-1976;1976.04.13;Bouw 8 woningen type B;Bouwvergunning Bouw 8 woningen type B  Zuidwal   Geertruidenberg 13-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 8 woningen type B;NL 0779;2010;K50771752;21,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7818-01;G019-1976;Zuidwal;; Zuidwal  Geertruidenberg; Zuidwal;;;Zuidwal;;19;1976;NL-0779-760019;Beschikking;Bouwvergunning Beschikking Bouw 8 woningen type A  Zuidwal   Geertruidenberg 13-4-1976;1976.04.13;Bouw 8 woningen type A;Bouwvergunning Bouw 8 woningen type A  Zuidwal   Geertruidenberg 13-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 8 woningen type A;NL 0779;2010;K50771752;5,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7818-02;G019-1976;Zuidwal;; Zuidwal  Geertruidenberg; Zuidwal;;;Zuidwal;;19;1976;NL-0779-760019;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 8 woningen type A  Zuidwal   Geertruidenberg 13-4-1976;1976.04.13;Bouw 8 woningen type A;Bouwvergunning Bouw 8 woningen type A  Zuidwal   Geertruidenberg 13-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 8 woningen type A;NL 0779;2010;K50771752;124,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7818-03;G019-1976;Zuidwal;; Zuidwal  Geertruidenberg; Zuidwal;;;Zuidwal;;19;1976;NL-0779-760019;Overige documenten;Bouwvergunning Overige documenten Bouw 8 woningen type A  Zuidwal   Geertruidenberg 13-4-1976;1976.04.13;Bouw 8 woningen type A;Bouwvergunning Bouw 8 woningen type A  Zuidwal   Geertruidenberg 13-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 8 woningen type A;NL 0779;2010;K50771752;114,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7819-01;G020-1976;Centraleweg;4931NA; Centraleweg 3 Geertruidenberg; Centraleweg;3;;Centraleweg 3;4931NA;20;1976;NL-0779-760020;Beschikking;Bouwvergunning Beschikking Oprichten gasdruk- en meetstation  Centraleweg 3 4931NA Geertruidenberg 20-4-1976;1976.04.20;Oprichten gasdruk- en meetstation;Bouwvergunning Oprichten gasdruk- en meetstation  Centraleweg 3 4931NA Geertruidenberg 20-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten gasdruk- en meetstation;NL 0779;2010;K50771752;5,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7819-02;G020-1976;Centraleweg;4931NA; Centraleweg 3 Geertruidenberg; Centraleweg;3;;Centraleweg 3;4931NA;20;1976;NL-0779-760020;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten gasdruk- en meetstation  Centraleweg 3 4931NA Geertruidenberg 20-4-1976;1976.04.20;Oprichten gasdruk- en meetstation;Bouwvergunning Oprichten gasdruk- en meetstation  Centraleweg 3 4931NA Geertruidenberg 20-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten gasdruk- en meetstation;NL 0779;2010;K50771752;2,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7820-01;G021-1976;Haven;4931AG; Haven 101 Geertruidenberg; Haven;101;;Haven 101;4931AG;21;1976;NL-0779-760021;Beschikking;Bouwvergunning Beschikking Plaatsen schuurtje  Haven 101 4931AG Geertruidenberg 20-4-1976;1976.04.20;Plaatsen schuurtje;Bouwvergunning Plaatsen schuurtje  Haven 101 4931AG Geertruidenberg 20-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen schuurtje;NL 0779;2010;K50771752;5,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7820-02;G021-1976;Haven;4931AG; Haven 101 Geertruidenberg; Haven;101;;Haven 101;4931AG;21;1976;NL-0779-760021;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen schuurtje  Haven 101 4931AG Geertruidenberg 20-4-1976;1976.04.20;Plaatsen schuurtje;Bouwvergunning Plaatsen schuurtje  Haven 101 4931AG Geertruidenberg 20-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen schuurtje;NL 0779;2010;K50771752;5,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7821-01;G022-1976;V Laan;4931HD;Karel V Laan 18 Geertruidenberg;Karel V Laan;18;Karel;Karel V Laan 18;4931HD;22;1976;NL-0779-760022;Beschikking;Bouwvergunning Beschikking Uitbreiden woning Karel V Laan 18 4931HD Geertruidenberg 20-4-1976;1976.04.20;Uitbreiden woning;Bouwvergunning Uitbreiden woning Karel V Laan 18 4931HD Geertruidenberg 20-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden woning;NL 0779;2010;K50771752;4,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-7821-02;G022-1976;V Laan;4931HD;Karel V Laan 18 Geertruidenberg;Karel V Laan;18;Karel;Karel V Laan 18;4931HD;22;1976;NL-0779-760022;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden woning Karel V Laan 18 4931HD Geertruidenberg 20-4-1976;1976.04.20;Uitbreiden woning;Bouwvergunning Uitbreiden woning Karel V Laan 18 4931HD Geertruidenberg 20-4-1976;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden woning;NL 0779;2010;K50771752;6,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
