Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-5854-02;BR058-1996;Rietaak;4941RL; Rietaak 20 en 12 Raamsdonksveer; Rietaak;20 en 12;;Rietaak 20 en 12;4941RL;58;1996;NL-0834-960058;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen glazen windscherm op balkon  Rietaak 20 en 12  Raamsdonksveer 23-5-1996;1996.05.23;Plaatsen glazen windscherm op balkon;Bouwvergunning Plaatsen glazen windscherm op balkon  Rietaak 20 en 12  Raamsdonksveer 23-5-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen glazen windscherm op balkon;NL 0834;2010;K50771752;1,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5855-01;BR060-1996;Kuiperspolderke;4944BZ; Kuiperspolderke 57 Raamsdonk; Kuiperspolderke;57;;Kuiperspolderke 57;4944BZ;60;1996;NL-0834-960060;Beschikking;Bouwvergunning Beschikking Wijzigen gevel garage  Kuiperspolderke 57 4944BZ Raamsdonk 6-6-1996;1996.06.06;Wijzigen gevel garage;Bouwvergunning Wijzigen gevel garage  Kuiperspolderke 57 4944BZ Raamsdonk 6-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Wijzigen gevel garage;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5855-02;BR060-1996;Kuiperspolderke;4944BZ; Kuiperspolderke 57 Raamsdonk; Kuiperspolderke;57;;Kuiperspolderke 57;4944BZ;60;1996;NL-0834-960060;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Wijzigen gevel garage  Kuiperspolderke 57 4944BZ Raamsdonk 6-6-1996;1996.06.06;Wijzigen gevel garage;Bouwvergunning Wijzigen gevel garage  Kuiperspolderke 57 4944BZ Raamsdonk 6-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Wijzigen gevel garage;NL 0834;2010;K50771752;2,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5856-01;BR061-1996;Meerval;4941SK; Meerval 32 Raamsdonksveer; Meerval;32;;Meerval 32;4941SK;61;1996;NL-0834-960061;Beschikking;Bouwvergunning Beschikking Uitbreiding loods  Meerval 32 4941SK Raamsdonksveer 6-6-1996;1996.06.06;Uitbreiding loods;Bouwvergunning Uitbreiding loods  Meerval 32 4941SK Raamsdonksveer 6-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiding loods;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5856-02;BR061-1996;Meerval;4941SK; Meerval 32 Raamsdonksveer; Meerval;32;;Meerval 32;4941SK;61;1996;NL-0834-960061;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiding loods  Meerval 32 4941SK Raamsdonksveer 6-6-1996;1996.06.06;Uitbreiding loods;Bouwvergunning Uitbreiding loods  Meerval 32 4941SK Raamsdonksveer 6-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiding loods;NL 0834;2010;K50771752;26,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5856-03;BR061-1996;Meerval;4941SK; Meerval 32 Raamsdonksveer; Meerval;32;;Meerval 32;4941SK;61;1996;NL-0834-960061;Overige documenten;Bouwvergunning Overige documenten Uitbreiding loods  Meerval 32 4941SK Raamsdonksveer 6-6-1996;1996.06.06;Uitbreiding loods;Bouwvergunning Uitbreiding loods  Meerval 32 4941SK Raamsdonksveer 6-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Uitbreiding loods;NL 0834;2010;K50771752;47,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5857-01;BR062-1996;Melkhaven;4944AN;de Oude Melkhaven 40 Raamsdonk;de Oude Melkhaven;40;de Oude;de Oude Melkhaven 40;4944AN;62;1996;NL-0834-960062;Beschikking;Bouwvergunning Beschikking Verbouwen carport tot garage de Oude Melkhaven 40 4944AN Raamsdonk 6-6-1996;1996.06.06;Verbouwen carport tot garage;Bouwvergunning Verbouwen carport tot garage de Oude Melkhaven 40 4944AN Raamsdonk 6-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen carport tot garage;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5857-02;BR062-1996;Melkhaven;4944AN;de Oude Melkhaven 40 Raamsdonk;de Oude Melkhaven;40;de Oude;de Oude Melkhaven 40;4944AN;62;1996;NL-0834-960062;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen carport tot garage de Oude Melkhaven 40 4944AN Raamsdonk 6-6-1996;1996.06.06;Verbouwen carport tot garage;Bouwvergunning Verbouwen carport tot garage de Oude Melkhaven 40 4944AN Raamsdonk 6-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen carport tot garage;NL 0834;2010;K50771752;1,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5858-01;BR063-1996;Visscherstraat;4942DG;Roemer Visscherstraat 9 Raamsdonksveer;Roemer Visscherstraat;9;Roemer;Roemer Visscherstraat 9;4942DG;63;1996;NL-0834-960063;Beschikking;Bouwvergunning Beschikking Wijzigen gevel garage Roemer Visscherstraat 9 4942DG Raamsdonksveer 6-6-1996;1996.06.06;Wijzigen gevel garage;Bouwvergunning Wijzigen gevel garage Roemer Visscherstraat 9 4942DG Raamsdonksveer 6-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Wijzigen gevel garage;NL 0834;2010;K50771752;3,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5858-02;BR063-1996;Visscherstraat;4942DG;Roemer Visscherstraat 9 Raamsdonksveer;Roemer Visscherstraat;9;Roemer;Roemer Visscherstraat 9;4942DG;63;1996;NL-0834-960063;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Wijzigen gevel garage Roemer Visscherstraat 9 4942DG Raamsdonksveer 6-6-1996;1996.06.06;Wijzigen gevel garage;Bouwvergunning Wijzigen gevel garage Roemer Visscherstraat 9 4942DG Raamsdonksveer 6-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Wijzigen gevel garage;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.23;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5859-01;BR064-1996;Baksweer;4941LD; Baksweer 86 Raamsdonksveer; Baksweer;86;;Baksweer 86;4941LD;64;1996;NL-0834-960064;Beschikking;Bouwvergunning Beschikking Plaatsen dakkapel  Baksweer 86 4941LD Raamsdonksveer 13-6-1996;1996.06.13;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Baksweer 86 4941LD Raamsdonksveer 13-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen dakkapel;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5859-02;BR064-1996;Baksweer;4941LD; Baksweer 86 Raamsdonksveer; Baksweer;86;;Baksweer 86;4941LD;64;1996;NL-0834-960064;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen dakkapel  Baksweer 86 4941LD Raamsdonksveer 13-6-1996;1996.06.13;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Baksweer 86 4941LD Raamsdonksveer 13-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen dakkapel;NL 0834;2010;K50771752;16,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5860-01;BR065-1996;Karperweg;4941SL; Karperweg 14 Raamsdonksveer; Karperweg;14;;Karperweg 14;4941SL;65;1996;NL-0834-960065;Beschikking;Bouwvergunning Beschikking Oprichten 2 gekoppelde bedrijfshallen  Karperweg 14 4941SL Raamsdonksveer 13-6-1996;1996.06.13;Oprichten 2 gekoppelde bedrijfshallen;Bouwvergunning Oprichten 2 gekoppelde bedrijfshallen  Karperweg 14 4941SL Raamsdonksveer 13-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten 2 gekoppelde bedrijfshallen;NL 0834;2010;K50771752;4,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5860-02;BR065-1996;Karperweg;4941SL; Karperweg 14 Raamsdonksveer; Karperweg;14;;Karperweg 14;4941SL;65;1996;NL-0834-960065;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten 2 gekoppelde bedrijfshallen  Karperweg 14 4941SL Raamsdonksveer 13-6-1996;1996.06.13;Oprichten 2 gekoppelde bedrijfshallen;Bouwvergunning Oprichten 2 gekoppelde bedrijfshallen  Karperweg 14 4941SL Raamsdonksveer 13-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten 2 gekoppelde bedrijfshallen;NL 0834;2010;K50771752;18,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5860-03;BR065-1996;Karperweg;4941SL; Karperweg 14 Raamsdonksveer; Karperweg;14;;Karperweg 14;4941SL;65;1996;NL-0834-960065;Overige documenten;Bouwvergunning Overige documenten Oprichten 2 gekoppelde bedrijfshallen  Karperweg 14 4941SL Raamsdonksveer 13-6-1996;1996.06.13;Oprichten 2 gekoppelde bedrijfshallen;Bouwvergunning Oprichten 2 gekoppelde bedrijfshallen  Karperweg 14 4941SL Raamsdonksveer 13-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Oprichten 2 gekoppelde bedrijfshallen;NL 0834;2010;K50771752;45,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.17;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5861-01;BR066-1996;Eikendonk;4942BG; Eikendonk 32 t/m 34 Raamsdonksveer; Eikendonk;32 t/m 34;;Eikendonk 32 t/m 34;4942BG;66;1996;NL-0834-960066;Beschikking;Bouwvergunning Beschikking Plaatsen dakkapel  Eikendonk 32-34  Raamsdonksveer 13-6-1996;1996.06.13;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Eikendonk 32-34  Raamsdonksveer 13-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen dakkapel;NL 0834;2010;K50771752;3,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5861-02;BR066-1996;Eikendonk;4942BG; Eikendonk 32 t/m 34 Raamsdonksveer; Eikendonk;32 t/m 34;;Eikendonk 32 t/m 34;4942BG;66;1996;NL-0834-960066;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen dakkapel  Eikendonk 32-34  Raamsdonksveer 13-6-1996;1996.06.13;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Eikendonk 32-34  Raamsdonksveer 13-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen dakkapel;NL 0834;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5862-01;BR067-1996;Ambachtstraat;4944AS;Luiten Ambachtstraat 11 Raamsdonk;Luiten Ambachtstraat;11;Luiten;Luiten Ambachtstraat 11;4944AS;67;1996;NL-0834-960067;Beschikking;Bouwvergunning Beschikking Bouw berging met carport Luiten Ambachtstraat 11  Raamsdonk 20-6-1996;1996.06.20;Bouw berging met carport;Bouwvergunning Bouw berging met carport Luiten Ambachtstraat 11  Raamsdonk 20-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw berging met carport;NL 0834;2010;K50771752;3,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5862-02;BR067-1996;Ambachtstraat;4944AS;Luiten Ambachtstraat 11 Raamsdonk;Luiten Ambachtstraat;11;Luiten;Luiten Ambachtstraat 11;4944AS;67;1996;NL-0834-960067;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw berging met carport Luiten Ambachtstraat 11  Raamsdonk 20-6-1996;1996.06.20;Bouw berging met carport;Bouwvergunning Bouw berging met carport Luiten Ambachtstraat 11  Raamsdonk 20-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw berging met carport;NL 0834;2010;K50771752;10,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5863-01;BR068-1996;Rietaak;4941RL; Rietaak 22 Raamsdonksveer; Rietaak;22;;Rietaak 22;4941RL;68;1996;NL-0834-960068;Beschikking;Bouwvergunning Beschikking Plaatsen windscherm op balkon  Rietaak 22 4941RL Raamsdonksveer 20-6-1996;1996.06.20;Plaatsen windscherm op balkon;Bouwvergunning Plaatsen windscherm op balkon  Rietaak 22 4941RL Raamsdonksveer 20-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen windscherm op balkon;NL 0834;2010;K50771752;3,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5863-02;BR068-1996;Rietaak;4941RL; Rietaak 22 Raamsdonksveer; Rietaak;22;;Rietaak 22;4941RL;68;1996;NL-0834-960068;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen windscherm op balkon  Rietaak 22 4941RL Raamsdonksveer 20-6-1996;1996.06.20;Plaatsen windscherm op balkon;Bouwvergunning Plaatsen windscherm op balkon  Rietaak 22 4941RL Raamsdonksveer 20-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen windscherm op balkon;NL 0834;2010;K50771752;0,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5864-01;BR069-1996;Benraatshoef;4941TK; Benraatshoef 233 Raamsdonksveer; Benraatshoef;233;;Benraatshoef 233;4941TK;69;1996;NL-0834-960069;Beschikking;Bouwvergunning Beschikking Plaatsen duivenhok  Benraatshoef 233 4941TK Raamsdonksveer 20-6-1996;1996.06.20;Plaatsen duivenhok;Bouwvergunning Plaatsen duivenhok  Benraatshoef 233 4941TK Raamsdonksveer 20-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen duivenhok;NL 0834;2010;K50771752;14,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5864-02;BR069-1996;Benraatshoef;4941TK; Benraatshoef 233 Raamsdonksveer; Benraatshoef;233;;Benraatshoef 233;4941TK;69;1996;NL-0834-960069;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen duivenhok  Benraatshoef 233 4941TK Raamsdonksveer 20-6-1996;1996.06.20;Plaatsen duivenhok;Bouwvergunning Plaatsen duivenhok  Benraatshoef 233 4941TK Raamsdonksveer 20-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen duivenhok;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5864-03;BR069-1996;Benraatshoef;4941TK; Benraatshoef 233 Raamsdonksveer; Benraatshoef;233;;Benraatshoef 233;4941TK;69;1996;NL-0834-960069;Overige documenten;Bouwvergunning Overige documenten Plaatsen duivenhok  Benraatshoef 233 4941TK Raamsdonksveer 20-6-1996;1996.06.20;Plaatsen duivenhok;Bouwvergunning Plaatsen duivenhok  Benraatshoef 233 4941TK Raamsdonksveer 20-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Plaatsen duivenhok;NL 0834;2010;K50771752;2,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5865-01;BR070-1996;Bergenstraat;4944XG; Bergenstraat 12 Raamsdonk; Bergenstraat;12;;Bergenstraat 12;4944XG;70;1996;NL-0834-960070;Beschikking;Bouwvergunning Beschikking Bouw hobbykamer  Bergenstraat 12 4944XG Raamsdonk 20-6-1996;1996.06.20;Bouw hobbykamer;Bouwvergunning Bouw hobbykamer  Bergenstraat 12 4944XG Raamsdonk 20-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw hobbykamer;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5865-02;BR070-1996;Bergenstraat;4944XG; Bergenstraat 12 Raamsdonk; Bergenstraat;12;;Bergenstraat 12;4944XG;70;1996;NL-0834-960070;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw hobbykamer  Bergenstraat 12 4944XG Raamsdonk 20-6-1996;1996.06.20;Bouw hobbykamer;Bouwvergunning Bouw hobbykamer  Bergenstraat 12 4944XG Raamsdonk 20-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw hobbykamer;NL 0834;2010;K50771752;10,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5866-01;BR071-1996;Helling;; Helling   Raamsdonksveer; Helling;;;Helling ;;71;1996;NL-0834-960071;Beschikking;Bouwvergunning Beschikking Bouw 6 woningen  Helling   Raamsdonksveer 20-6-1996;1996.06.20;Bouw 6 woningen;Bouwvergunning Bouw 6 woningen  Helling   Raamsdonksveer 20-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 6 woningen;NL 0834;2010;K50771752;6,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5866-02;BR071-1996;Helling;; Helling   Raamsdonksveer; Helling;;;Helling ;;71;1996;NL-0834-960071;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 6 woningen  Helling   Raamsdonksveer 20-6-1996;1996.06.20;Bouw 6 woningen;Bouwvergunning Bouw 6 woningen  Helling   Raamsdonksveer 20-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 6 woningen;NL 0834;2010;K50771752;121,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5866-03;BR071-1996;Helling;; Helling   Raamsdonksveer; Helling;;;Helling ;;71;1996;NL-0834-960071;Overige documenten;Bouwvergunning Overige documenten Bouw 6 woningen  Helling   Raamsdonksveer 20-6-1996;1996.06.20;Bouw 6 woningen;Bouwvergunning Bouw 6 woningen  Helling   Raamsdonksveer 20-6-1996;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 6 woningen;NL 0834;2010;K50771752;61,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5867-01;BR072-1996;Schepenenstraat;4944VP; Schepenenstraat 1 Raamsdonk; Schepenenstraat;1;;Schepenenstraat 1;4944VP;72;1996;NL-0834-960072;Beschikking;Bouwvergunning Beschikking Plaatsen erfafscheiding  Schepenenstraat 1 4944VP Raamsdonk 27-6-1996;1996.06.27;Plaatsen erfafscheiding;Bouwvergunning Plaatsen erfafscheiding  Schepenenstraat 1 4944VP Raamsdonk 27-6-1996;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen erfafscheiding;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
