Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie;;;;;
GDB-2702-02;BR120-1975;Schansstraat;4944AG; Schansstraat 51 Raamsdonk; Schansstraat;51;;Schansstraat 51;4944AG;120;1975;NL-0834-750120;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw ligboxenstal   Schansstraat 51 4944AG Raamsdonk 16-7-1975;1975.07.16;Bouw ligboxenstal ;Bouwvergunning Bouw ligboxenstal   Schansstraat 51 4944AG Raamsdonk 16-7-1975;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw ligboxenstal ;NL 0834;2010;K50771752;26,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2702-03;BR120-1975;Schansstraat;4944AG; Schansstraat 51 Raamsdonk; Schansstraat;51;;Schansstraat 51;4944AG;120;1975;NL-0834-750120;Overige documenten;Bouwvergunning Overige documenten Bouw ligboxenstal   Schansstraat 51 4944AG Raamsdonk 16-7-1975;1975.07.16;Bouw ligboxenstal ;Bouwvergunning Bouw ligboxenstal   Schansstraat 51 4944AG Raamsdonk 16-7-1975;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw ligboxenstal ;NL 0834;2010;K50771752;9,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2703-01;BR121-1975;Halsstraat;4941ZH;Frans Halsstraat 22 Raamsdonksveer;Frans Halsstraat;22;Frans;Frans Halsstraat 22;4941ZH;121;1975;NL-0834-750121;Beschikking;Bouwvergunning Beschikking Bouw garage Frans Halsstraat 22 4941ZH Raamsdonksveer 16-7-1975;1975.07.16;Bouw garage;Bouwvergunning Bouw garage Frans Halsstraat 22 4941ZH Raamsdonksveer 16-7-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage;NL 0834;2010;K50771752;3,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2703-02;BR121-1975;Halsstraat;4941ZH;Frans Halsstraat 22 Raamsdonksveer;Frans Halsstraat;22;Frans;Frans Halsstraat 22;4941ZH;121;1975;NL-0834-750121;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage Frans Halsstraat 22 4941ZH Raamsdonksveer 16-7-1975;1975.07.16;Bouw garage;Bouwvergunning Bouw garage Frans Halsstraat 22 4941ZH Raamsdonksveer 16-7-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2704-01;BR122-1975;Engelsewal;4944XK;Engelse wal 3a Raamsdonk;Engelse wal;3a;;Engelse wal 3a;4944XK;122;1975;NL-0834-750122;Beschikking;Bouwvergunning Beschikking Uitbreiden groentenkas Engelse wal 3a  Raamsdonk 30-7-1975;1975.07.30;Uitbreiden groentenkas;Bouwvergunning Uitbreiden groentenkas Engelse wal 3a  Raamsdonk 30-7-1975;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden groentenkas;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2704-02;BR122-1975;Engelsewal;4944XK;Engelse wal 3a Raamsdonk;Engelse wal;3a;;Engelse wal 3a;4944XK;122;1975;NL-0834-750122;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden groentenkas Engelse wal 3a  Raamsdonk 30-7-1975;1975.07.30;Uitbreiden groentenkas;Bouwvergunning Uitbreiden groentenkas Engelse wal 3a  Raamsdonk 30-7-1975;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden groentenkas;NL 0834;2010;K50771752;11,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2705-01;BR123-1975;Hendrikstraat;4941JV;Prins Hendrikstraat 38 Raamsdonksveer;Prins Hendrikstraat;38;Prins;Prins Hendrikstraat 38;4941JV;123;1975;NL-0834-750123;Beschikking;Bouwvergunning Beschikking Verbouwen woning Prins Hendrikstraat 38 4941JV Raamsdonksveer 6-8-1975;1975.08.06;Verbouwen woning;Bouwvergunning Verbouwen woning Prins Hendrikstraat 38 4941JV Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen woning;NL 0834;2010;K50771752;3,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2705-02;BR123-1975;Hendrikstraat;4941JV;Prins Hendrikstraat 38 Raamsdonksveer;Prins Hendrikstraat;38;Prins;Prins Hendrikstraat 38;4941JV;123;1975;NL-0834-750123;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen woning Prins Hendrikstraat 38 4941JV Raamsdonksveer 6-8-1975;1975.08.06;Verbouwen woning;Bouwvergunning Verbouwen woning Prins Hendrikstraat 38 4941JV Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen woning;NL 0834;2010;K50771752;5,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2706-01;BR124-1975;Kerklaan;4944VB; Kerklaan 12 Raamsdonk; Kerklaan;12;;Kerklaan 12;4944VB;124;1975;NL-0834-750124;Beschikking;Bouwvergunning Beschikking Bouw ligboxenstal  Kerklaan 12 4944VB Raamsdonk 6-8-1975;1975.08.06;Bouw ligboxenstal;Bouwvergunning Bouw ligboxenstal  Kerklaan 12 4944VB Raamsdonk 6-8-1975;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw ligboxenstal;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2706-02;BR124-1975;Kerklaan;4944VB; Kerklaan 12 Raamsdonk; Kerklaan;12;;Kerklaan 12;4944VB;124;1975;NL-0834-750124;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw ligboxenstal  Kerklaan 12 4944VB Raamsdonk 6-8-1975;1975.08.06;Bouw ligboxenstal;Bouwvergunning Bouw ligboxenstal  Kerklaan 12 4944VB Raamsdonk 6-8-1975;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw ligboxenstal;NL 0834;2010;K50771752;16,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2706-03;BR124-1975;Kerklaan;4944VB; Kerklaan 12 Raamsdonk; Kerklaan;12;;Kerklaan 12;4944VB;124;1975;NL-0834-750124;Overige documenten;Bouwvergunning Overige documenten Bouw ligboxenstal  Kerklaan 12 4944VB Raamsdonk 6-8-1975;1975.08.06;Bouw ligboxenstal;Bouwvergunning Bouw ligboxenstal  Kerklaan 12 4944VB Raamsdonk 6-8-1975;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw ligboxenstal;NL 0834;2010;K50771752;1,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2707-01;BR125a-1975;Koningstraat;4941GX; Koningstraat 48a Raamsdonksveer; Koningstraat;48a;;Koningstraat 48a;4941GX;125;1975;NL-0834-750125;Beschikking;Bouwvergunning Beschikking Bouw scheidingsmuur   Koningstraat 48a 4941GX Raamsdonksveer 6-8-1975;1975.08.06;Bouw scheidingsmuur ;Bouwvergunning Bouw scheidingsmuur   Koningstraat 48a 4941GX Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw scheidingsmuur ;NL 0834;2010;K50771752;0,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2707-02;BR125a-1975;Koningstraat;4941GX; Koningstraat 48a Raamsdonksveer; Koningstraat;48a;;Koningstraat 48a;4941GX;125;1975;NL-0834-750125;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw scheidingsmuur   Koningstraat 48a 4941GX Raamsdonksveer 6-8-1975;1975.08.06;Bouw scheidingsmuur ;Bouwvergunning Bouw scheidingsmuur   Koningstraat 48a 4941GX Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw scheidingsmuur ;NL 0834;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2708-01;BR126-1975;Sweelinckhof;; Sweelinckhof  Raamsdonksveer; Sweelinckhof;;;Sweelinckhof;;126;1975;NL-0834-750126;Beschikking;Bouwvergunning Beschikking Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;1975.08.06;Bouw bungalow met garage;Bouwvergunning Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bungalow met garage;NL 0834;2010;K50771752;4,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2708-02;BR126-1975;Sweelinckhof;; Sweelinckhof  Raamsdonksveer; Sweelinckhof;;;Sweelinckhof;;126;1975;NL-0834-750126;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;1975.08.06;Bouw bungalow met garage;Bouwvergunning Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bungalow met garage;NL 0834;2010;K50771752;17,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2708-03;BR126-1975;Sweelinckhof;; Sweelinckhof  Raamsdonksveer; Sweelinckhof;;;Sweelinckhof;;126;1975;NL-0834-750126;Overige documenten;Bouwvergunning Overige documenten Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;1975.08.06;Bouw bungalow met garage;Bouwvergunning Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw bungalow met garage;NL 0834;2010;K50771752;12,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2709-01;BR127-1975;Spinoet;4941AT;Hof van Spinoet 7 Raamsdonksveer;Hof van Spinoet;7;Hof van;Hof van Spinoet 7;4941AT;127;1975;NL-0834-750127;Beschikking;Bouwvergunning Beschikking Uitbreiden woning Hof van Spinoet 7 4941AT Raamsdonksveer 6-8-1975;1975.08.06;Uitbreiden woning;Bouwvergunning Uitbreiden woning Hof van Spinoet 7 4941AT Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden woning;NL 0834;2010;K50771752;6,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2709-02;BR127-1975;Spinoet;4941AT;Hof van Spinoet 7 Raamsdonksveer;Hof van Spinoet;7;Hof van;Hof van Spinoet 7;4941AT;127;1975;NL-0834-750127;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden woning Hof van Spinoet 7 4941AT Raamsdonksveer 6-8-1975;1975.08.06;Uitbreiden woning;Bouwvergunning Uitbreiden woning Hof van Spinoet 7 4941AT Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden woning;NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2710-01;BR128-1975;Ambachtstraat;4944AT;Luiten Ambachtstraat 18 Raamsdonk;Luiten Ambachtstraat;18;Luiten;Luiten Ambachtstraat 18;4944AT;128;1975;NL-0834-750128;Beschikking;Bouwvergunning Beschikking Verbeteren woning Luiten Ambachtstraat 18 4944AT Raamsdonk 6-8-1975;1975.08.06;Verbeteren woning;Bouwvergunning Verbeteren woning Luiten Ambachtstraat 18 4944AT Raamsdonk 6-8-1975;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbeteren woning;NL 0834;2010;K50771752;3,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2710-02;BR128-1975;Ambachtstraat;4944AT;Luiten Ambachtstraat 18 Raamsdonk;Luiten Ambachtstraat;18;Luiten;Luiten Ambachtstraat 18;4944AT;128;1975;NL-0834-750128;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbeteren woning Luiten Ambachtstraat 18 4944AT Raamsdonk 6-8-1975;1975.08.06;Verbeteren woning;Bouwvergunning Verbeteren woning Luiten Ambachtstraat 18 4944AT Raamsdonk 6-8-1975;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbeteren woning;NL 0834;2010;K50771752;16,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2711-01;BR129-1975;Sweelinckhof;; Sweelinckhof  Raamsdonksveer; Sweelinckhof;;;Sweelinckhof;;129;1975;NL-0834-750129;Beschikking;Bouwvergunning Beschikking Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;1975.08.06;Bouw bungalow met garage;Bouwvergunning Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bungalow met garage;NL 0834;2010;K50771752;4,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2711-02;BR129-1975;Sweelinckhof;; Sweelinckhof  Raamsdonksveer; Sweelinckhof;;;Sweelinckhof;;129;1975;NL-0834-750129;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;1975.08.06;Bouw bungalow met garage;Bouwvergunning Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bungalow met garage;NL 0834;2010;K50771752;41,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2711-03;BR129-1975;Sweelinckhof;; Sweelinckhof  Raamsdonksveer; Sweelinckhof;;;Sweelinckhof;;129;1975;NL-0834-750129;Overige documenten;Bouwvergunning Overige documenten Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;1975.08.06;Bouw bungalow met garage;Bouwvergunning Bouw bungalow met garage  Sweelinckhof   Raamsdonksveer 6-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw bungalow met garage;NL 0834;2010;K50771752;9,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2712-01;BR130-1975;Ambachtsherenlaan;4941AR; Ambachtsherenlaan 55 Raamsdonksveer; Ambachtsherenlaan;55;;Ambachtsherenlaan 55;4941AR;130;1975;NL-0834-750130;Beschikking;Bouwvergunning Beschikking Bouw garage  Ambachtsherenlaan 55 4941AR Raamsdonksveer 13-8-1975;1975.08.13;Bouw garage;Bouwvergunning Bouw garage  Ambachtsherenlaan 55 4941AR Raamsdonksveer 13-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage;NL 0834;2010;K50771752;4,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2712-02;BR130-1975;Ambachtsherenlaan;4941AR; Ambachtsherenlaan 55 Raamsdonksveer; Ambachtsherenlaan;55;;Ambachtsherenlaan 55;4941AR;130;1975;NL-0834-750130;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage  Ambachtsherenlaan 55 4941AR Raamsdonksveer 13-8-1975;1975.08.13;Bouw garage;Bouwvergunning Bouw garage  Ambachtsherenlaan 55 4941AR Raamsdonksveer 13-8-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage;NL 0834;2010;K50771752;5,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2713-01;BR131-1975;Regentenstraat;; Regentenstraat  Raamsdonk; Regentenstraat;;;Regentenstraat;;131;1975;NL-0834-750131;Beschikking;Bouwvergunning Beschikking Bouw 2 bungalows  Regentenstraat   Raamsdonk 16-7-1975;1975.07.16;Bouw 2 bungalows;Bouwvergunning Bouw 2 bungalows  Regentenstraat   Raamsdonk 16-7-1975;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 2 bungalows;NL 0834;2010;K50771752;5,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2713-02;BR131-1975;Regentenstraat;; Regentenstraat  Raamsdonk; Regentenstraat;;;Regentenstraat;;131;1975;NL-0834-750131;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 2 bungalows  Regentenstraat   Raamsdonk 16-7-1975;1975.07.16;Bouw 2 bungalows;Bouwvergunning Bouw 2 bungalows  Regentenstraat   Raamsdonk 16-7-1975;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 2 bungalows;NL 0834;2010;K50771752;18,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2714-01;BR132-1975;Rijvoortshoef;; Rijvoortshoef  Raamsdonksveer; Rijvoortshoef;;;Rijvoortshoef;;132;1975;NL-0834-750132;Beschikking;Bouwvergunning Beschikking Bouw 10 kV - station   Rijvoortshoef   Raamsdonksveer 10-9-1975;1975.09.10;Bouw 10 kV - station ;Bouwvergunning Bouw 10 kV - station   Rijvoortshoef   Raamsdonksveer 10-9-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 10 kV - station ;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2714-02;BR132-1975;Rijvoortshoef;; Rijvoortshoef  Raamsdonksveer; Rijvoortshoef;;;Rijvoortshoef;;132;1975;NL-0834-750132;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 10 kV - station   Rijvoortshoef   Raamsdonksveer 10-9-1975;1975.09.10;Bouw 10 kV - station ;Bouwvergunning Bouw 10 kV - station   Rijvoortshoef   Raamsdonksveer 10-9-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 10 kV - station ;NL 0834;2010;K50771752;8,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2714-03;BR132-1975;Rijvoortshoef;; Rijvoortshoef  Raamsdonksveer; Rijvoortshoef;;;Rijvoortshoef;;132;1975;NL-0834-750132;Overige documenten;Bouwvergunning Overige documenten Bouw 10 kV - station   Rijvoortshoef   Raamsdonksveer 10-9-1975;1975.09.10;Bouw 10 kV - station ;Bouwvergunning Bouw 10 kV - station   Rijvoortshoef   Raamsdonksveer 10-9-1975;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 10 kV - station ;NL 0834;2010;K50771752;1,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
