Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie;;1993.01.07;NL-0834-931001;GDB-9248-01;GDB-9248-01
GDB-9350-01;;;4941 RB;Het Spant 78 Raamsdonksveer;;;;;;;;NL-0834-951014;Beschikking;Melding beschikking bouw klompenhok Het Spant 78 Raamsdonksveer 16-05-1995;1995.05.16;uitbreiding berging Het Spant 78 Raamsdonksveer 16-05-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;6eae404dc45050c717c4f05227e68dbb03b4777d;;SHA-1;Niet vertrouwelijk ;;1995.05.16;NL-0834-951014;GDB-9350-02;GDB-9350-02
GDB-9350-02;;;4941 RB;Het Spant 78 Raamsdonksveer;;;;;;;;NL-0834-951014;Tekening (technisch);Melding tekening  bouw klompenhok Het Spant 78 Raamsdonksveer 16-05-1995;1995.05.16;uitbreiding berging Het Spant 78 Raamsdonksveer 16-05-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;2da9a3d932f4f5a88626dc52e5f2c406d51acad0;;SHA-1;Niet vertrouwelijk ;;1995.05.16;NL-0834-951015;GDB-9351-01;GDB-9351-01
GDB-9351-01;;;4944 VJ;Raadhuisstraat 56 Raamsdonk;;;;;;;;NL-0834-951015;Beschikking;Melding  beschikking uitbreiding woning Raadhuisstraat 56  Raamsdonk 16-5-1995;1995.05.16;uitbreiding woning Raadhuisstraat 56  Raamsdonk 16-5-1995;;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;f9e360f96968f7ba7f99fe59786ae837844f8f30;;SHA-1;Niet vertrouwelijk ;;1995.05.16;NL-0834-951015;GDB-9351-02;GDB-9351-02
GDB-9351-02;;;4944 VJ;Raadhuisstraat 56 Raamsdonk;;;;;;;;NL-0834-951015;Tekening (technisch);Melding tekening uitbreiding woning Raadhuisstraat 56  Raamsdonk 16-5-1995;1995.05.16;uitbreiding woning Raadhuisstraat 56  Raamsdonk 16-5-1995;;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;809488e566fa48ecda84230b3391ff820050a192;;SHA-1;Niet vertrouwelijk ;;1995.05.16;NL-0834-951016;GDB-9352-01;GDB-9352-01
GDB-9352-01;;;4941 VJ;Julianalaan 142 Raamsdonksveer;;;;;;;;NL-0834-951016;Beschikking;Melding  beschikking plaatsen carport Julianalaan 142  Raamsdonksveer 16-5-1995;1995.05.16;plaatsen carport Julianalaan 142  Raamsdonksveer 16-5-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;424ab51de0fd1ae17fed668da03ae0083205e9be;;SHA-1;Niet vertrouwelijk ;;1995.05.16;NL-0834-951016;GDB-9352-02;GDB-9352-02
GDB-9352-02;;;4941 VJ;Julianalaan 142 Raamsdonksveer;;;;;;;;NL-0834-951016;Tekening (technisch);Melding  tekening plaatsen carport Julianalaan 142  Raamsdonksveer 16-5-1995;1995.05.16;plaatsen carport Julianalaan 142  Raamsdonksveer 16-5-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;c4e731aebb95fe60d8c36a0a503655c967bc1e39;;SHA-1;Niet vertrouwelijk ;;1995.05.30;NL-0834-951017;GDB-9353-01;GDB-9353-01
GDB-9353-01;;;4941 DW;Sandoel 42 Raamsdonksveer;;;;;;;;NL-0834-951017;Beschikking;Melding beschikking oprichten serre Sandoel 42 Raamsdonksveer 30-05-1995;1995.05.30;oprichten serre Sandoel 42 Raamsdonksveer 30-05-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;465d8e1e2e749b99061c9cda7d132af544884b72;;SHA-1;Niet vertrouwelijk ;;1995.05.30;NL-0834-951017;GDB-9353-02;GDB-9353-02
GDB-9353-02;;;4941 DW;Sandoel 42 Raamsdonksveer;;;;;;;;NL-0834-951017;tekening (technisch);Melding tekening oprichten serre Sandoel 42 Raamsdonksveer 30-05-1995;1995.05.30;oprichten serre Sandoel 42 Raamsdonksveer 30-05-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;eca3312be05962241ca199f844dc9c827c479ce5;;SHA-1;Niet vertrouwelijk ;;1995.05.30;NL-0834-951017;GDB-9353-03;GDB-9353-03
GDB-9353-03;;;4941 DW;Sandoel 42 Raamsdonksveer;;;;;;;;NL-0834-951017;overige documenten;Melding overige documenten oprichten serre Sandoel 42 Raamsdonksveer 30-05-1995;1995.05.30;oprichten serre Sandoel 42 Raamsdonksveer 30-05-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;406d04d58d534435bad43423ea5fe82596a4218d;;SHA-1;Niet vertrouwelijk ;;1995.06.01;NL-0834-951018;GDB-9354-01;GDB-9354-01
GDB-9354-01;;;4942 DB;Vondellaan 51 Raamsdonksveer;;;;;;;;NL-0834-951018;Beschikking;Melding beschikking oprichten schuur Vondellaan 51 Raamsdonksveer 01-6-1995;1995.06.01;oprichten schuur Vondellaan 51 Raamsdonksveer 01-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;e87419b629a2511bb8bacbf8db243cb3bbc21d37;;SHA-1;Niet vertrouwelijk ;;1995.06.01;NL-0834-951018;GDB-9354-02;GDB-9354-02
GDB-9354-02;;;4942 DB;Vondellaan 51 Raamsdonksveer;;;;;;;;NL-0834-951018;Tekening (technisch);Melding tekening oprichten schuur Vondellaan 51 Raamsdonksveer 01-6-1995;1995.06.01;oprichten schuur Vondellaan 51 Raamsdonksveer 01-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;43f838bf637fefd99e87c81be04cadaeb970c03d;;SHA-1;Niet vertrouwelijk ;;1995.06.01;NL-0834-951019;GDB-9355-01;GDB-9355-01
GDB-9355-01;;;4941 RB;Het Spant 80 Raamsdonksveer;;;;;;;;NL-0834-951019;Beschikking;Melding beschikking oprichten bijkeuken Het Spant 80 Raamsdonksveer 01-6-1995;1995.06.01;oprichten bijkeuken Het Spant 80 Raamsdonksveer 01-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;4476af4230cde12372cb16c994b11694edd41afc;;SHA-1;Niet vertrouwelijk ;;1995.06.01;NL-0834-951019;GDB-9355-02;GDB-9355-02
GDB-9355-02;;;4941 RB;Het Spant 80 Raamsdonksveer;;;;;;;;NL-0834-951019;Tekening (technisch);Melding tekening oprichten bijkeuken Het Spant 80 Raamsdonksveer 01-6-1995;1995.06.01;oprichten bijkeuken Het Spant 80 Raamsdonksveer 01-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;556149b71d6e1808edaebb598a96b79ac6d6dfa8;;SHA-1;Niet vertrouwelijk ;;1995.06.08;NL-0834-951020;GDB-9356-01;GDB-9356-01
GDB-9356-01;;;4941 BM;Landonk 24 Raamsdonkveer ;;;;;;;;NL-0834-951020;Beschikking;Melding beschikking oprichten tuinhuisje Landonk 24 Raamsdonksveer  08-6-1995;1995.06.08;oprichten tuinhuisje Landonk 24 Raamsdonksveer  08-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;becd5356615dfd23228ca7ce62187f4966235142;;SHA-1;Niet vertrouwelijk ;;1995.06.08;NL-0834-951020;GDB-9356-02;GDB-9356-02
GDB-9356-02;;;4941 BM;Landonk 24 Raamsdonkveer ;;;;;;;;NL-0834-951020;Tekening (technisch);Melding tekening oprichten tuinhuisje Landonk 24 Raamsdonksveer  08-6-1995;1995.06.08;oprichten tuinhuisje Landonk 24 Raamsdonksveer  08-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;11aa4b2dd66463317e102a2fa5da7b793dd9d717;;SHA-1;Niet vertrouwelijk ;;1995.06.08;NL-0834-951021;GDB-9357-01;GDB-9357-01
GDB-9357-01;;;4942 VA;Academielaan 23 Raamsdonksveer ;;;;;;;;NL-0834-951021;Beschikking;Melding beschikking oprichten tuinhuisje Academielaan 23 Raamsdonksveer  08-6-1995;1995.06.08;oprichten tuinhuisje Academielaan 23 Raamsdonksveer  08-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;9c70df08b651c0eea833bc8d004a6702f5751c5a;;SHA-1;Niet vertrouwelijk ;;1995.06.08;NL-0834-951021;GDB-9357-02;GDB-9357-02
GDB-9357-02;;;4942 VA;Academielaan 23 Raamsdonksveer ;;;;;;;;NL-0834-951021;Tekening (technisch);Melding tekening oprichten tuinhuisje Academielaan 23 Raamsdonksveer  08-6-1995;1995.06.08;oprichten tuinhuisje Academielaan 23 Raamsdonksveer  08-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;02dcc7bd33500405d13e89b32926864f1c75e0ae;;SHA-1;Niet vertrouwelijk ;;1995.06.08;NL-0834-951022;GDB-9358-01;GDB-9358-01
GDB-9358-01;;;4941 XB;Rijtselaan 10 Raamsdonksveer;;;;;;;;NL-0834-951022;Beschikking;Melding beschikking oprichten schuur Rijtselaan 10 Raamsdonksveer 08-6-1995;1995.06.08;oprichten schuur Rijtselaan 10 Raamsdonksveer 08-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;8bd114f6ff93f694af38cdb9510901b77df4aaca;;SHA-1;Niet vertrouwelijk ;;1995.06.08;NL-0834-951022;GDB-9358-02;GDB-9358-02
GDB-9358-02;;;4941 XB;Rijtselaan 10 Raamsdonksveer;;;;;;;;NL-0834-951022;Tekening (technisch);Melding tekening oprichten schuur Rijtselaan 10 Raamsdonksveer 08-6-1995;1995.06.08;oprichten schuur Rijtselaan 10 Raamsdonksveer 08-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;3eb7bfba7dfbd4c1985cfc7f7939b92e18cada58;;SHA-1;Niet vertrouwelijk ;;1995.06.23;NL-0834-951023;GDB-9359-01;GDB-9359-01
GDB-9359-01;;;4942 CP;Berendonk 2 Raamsdonksveer ;;;;;;;;NL-0834-951023;Beschikking;Melding beschikking oprichten muurkas Berendonk 2 Raamsdonksveer 23-6-1995;1995.06.23;oprichten muurkas Berendonk 2 Raamsdonksveer 23-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;56283d605e46d0867a82e339e0ec565046794570;;SHA-1;Niet vertrouwelijk ;;1995.06.23;NL-0834-951023;GDB-9359-02;GDB-9359-02
GDB-9359-02;;;4942 CP;Berendonk 2 Raamsdonksveer ;;;;;;;;NL-0834-951023;Tekening (technisch);Melding tekening oprichten muurkas Berendonk 2 Raamsdonksveer 23-6-1995;1995.06.23;oprichten muurkas Berendonk 2 Raamsdonksveer 23-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;d175ff8a3d402ea379b988dfff5200449584d5de;;SHA-1;Niet vertrouwelijk ;;1995.06.29;NL-0834-951024;GDB-9360-01;GDB-9360-01
GDB-9360-01;;;4941 KE;Hertogshoef 211 Raamsdonksveer ;;;;;;;;NL-0834-951024;Beschikking;Melding beschikking oprichten tuinhuisje Hertogshoef 211 Raamsdonksveer  29-6-1995;1995.06.29;oprichten tuinhuisje Hertogshoef 211 Raamsdonksveer  29-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;56a6b3742b73b3730e39b3daaaa6fbf7ac73a9a1;;SHA-1;Niet vertrouwelijk ;;1995.06.29;NL-0834-951024;GDB-9360-02;GDB-9360-02
GDB-9360-02;;;4941 KE;Hertogshoef 211 Raamsdonksveer ;;;;;;;;NL-0834-951024;Tekening (technisch);Melding tekening oprichten tuinhuisje Hertogshoef 211 Raamsdonksveer  29-6-1995;1995.06.29;oprichten tuinhuisje Hertogshoef 211 Raamsdonksveer  29-6-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;1790b0da911dc30a7c81abf89a0b3fb143361310;;SHA-1;Niet vertrouwelijk ;;1995.07.03;NL-0834-951025;GDB-9361-01;GDB-9361-01
GDB-9361-01;;;4941 AK;Burgemeester Prinssenlaan 14 Raamsdonksveer ;;;;;;;;NL-0834-951025;Beschikking;Melding beschikking uitbreiding van schuur Burgemeester Prinssenlaan 14 Raamsdonksveer  03-7-1995;1995.07.03;uitbreiding van schuur Burgemeester Prinssenlaan 14 Raamsdonksveer  03-7-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;122126ec143be7deedcf98ec298085204fcbb7a1;;SHA-1;Niet vertrouwelijk ;;1995.07.03;NL-0834-951025;GDB-9361-02;GDB-9361-02
GDB-9361-02;;;4941 AK;Burgemeester Prinssenlaan 14 Raamsdonksveer ;;;;;;;;NL-0834-951025;Tekening (technisch);Melding tekening uitbreiding van schuur Burgemeester Prinssenlaan 14 Raamsdonksveer  03-7-1995;1995.07.03;uitbreiding van schuur Burgemeester Prinssenlaan 14 Raamsdonksveer  03-7-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;366e51e015e0a53b8a66c58ac7c5b4b97e83d977;;SHA-1;Niet vertrouwelijk ;;1995.07.04;NL-0834-951026;GDB-9362-01;GDB-9362-01
GDB-9362-01;;;4944 BW;Sluisakker 32 Raamsdonk;;;;;;;;NL-0834-951026;Beschikking;Melding beschikking oprichten tuinhuisje en erfafscheiding Sluisakker 32 Raamsdonk  04-7-1995;1995.07.04;oprichten tuinhuisje en erfafscheiding Sluisakker 32 Raamsdonk  04-7-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;7b9d18658af346caf75d9e84df18146bc8f32581;;SHA-1;Niet vertrouwelijk ;;1995.07.04;NL-0834-951026;GDB-9362-02;GDB-9362-02
GDB-9362-02;;;4944 BW;Sluisakker 32 Raamsdonk;;;;;;;;NL-0834-951026;Tekening (technisch);Melding tekening oprichten tuinhuisje en erfafscheiding Sluisakker 32 Raamsdonk  04-7-1995;1995.07.04;oprichten tuinhuisje en erfafscheiding Sluisakker 32 Raamsdonk  04-7-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;d913fedcfb0e8b6746d2c8b0e5537e1c57473718;;SHA-1;Niet vertrouwelijk ;;1995.07.04;NL-0834-951027;GDB-9363-01;GDB-9363-01
GDB-9363-01;;;4942 CF;Schapendonk 85 Raamsdonksveer;;;;;;;;NL-0834-951027;Beschikking;Melding beschikking oprichten tuinhuisje Schapendonk 85 Raamsdonksveer  04-7-1995;1995.07.04;oprichten tuinhuisje Schapendonk 85 Raamsdonksveer  04-7-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;fd1b19cb00eff6528f9161733de46cf98fa2994b;;SHA-1;Niet vertrouwelijk ;;1995.07.04;NL-0834-951027;GDB-9363-02;GDB-9363-02
GDB-9363-02;;;4942 CF;Schapendonk 85 Raamsdonksveer;;;;;;;;NL-0834-951027;Tekening (technisch);Melding tekening oprichten tuinhuisje Schapendonk 85 Raamsdonksveer  04-7-1995;1995.07.04;oprichten tuinhuisje Schapendonk 85 Raamsdonksveer  04-7-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;33a5a703c096d4c4957d6d200f1c805ee64a4e0f;;SHA-1;Niet vertrouwelijk ;;1995.07.11;NL-0834-951028;GDB-9364-01;GDB-9364-01
GDB-9364-01;;;4941 KM;Zandheuvel 18 Raamsdonksveer ;;;;;;;;NL-0834-951028;Beschikking;Melding beschikking oprichten tuinhuisje Zandheuvel 18 Raamsdonksveer  11-7-1995;1995.07.11;oprichten tuinhuisje Zandheuvel 18 Raamsdonksveer  11-7-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;b5a16089c52b85385b16cf24aa9f080b5aa5490d;;SHA-1;Niet vertrouwelijk ;;1995.07.11;NL-0834-951028;GDB-9364-02;GDB-9364-02
GDB-9364-02;;;4941 KM;Zandheuvel 18 Raamsdonksveer ;;;;;;;;NL-0834-951028;Tekening (technisch);Melding tekening oprichten tuinhuisje Zandheuvel 18 Raamsdonksveer  11-7-1995;1995.07.11;oprichten tuinhuisje Zandheuvel 18 Raamsdonksveer  11-7-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;484cd8702826d311d55e9b483352217598332477;;SHA-1;Niet vertrouwelijk ;;1995.07.11;NL-0834-951029;GDB-9365-01;GDB-9365-01
GDB-9365-01;;;4944 VW;Regentenstraat 17 Raamsdonk;;;;;;;;NL-0834-951029;Beschikking;Melding beschikking wijziging gevel en vergroting schuur  Regentenstraat 17 Raamsdonk  11-7-1995;1995.07.11; wijziging gevel en vergroting schuur  Regentenstraat 17 Raamsdonk  11-7-1995;;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;30e98e378ed61e7c443b14b19cd15a71f22a0113;;SHA-1;Niet vertrouwelijk ;;1995.07.11;NL-0834-951029;GDB-9365-02;GDB-9365-02
GDB-9365-02;;;4944 VW;Regentenstraat 17 Raamsdonk;;;;;;;;NL-0834-951029;Tekening (technisch);Melding tekening wijziging gevel en vergroting schuur  Regentenstraat 17 Raamsdonk  11-7-1995;1995.07.11; wijziging gevel en vergroting schuur  Regentenstraat 17 Raamsdonk  11-7-1995;;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;6f3c11789b93619bbfcae70e506421eab2de994e;;SHA-1;Niet vertrouwelijk ;;1995.07.14;NL-0834-951030;GDB-9366-01;GDB-9366-01
GDB-9366-01;;;4941 BT;Dokter Lipshof 5 Raamsdonksveer;;;;;;;;NL-0834-951030;Beschikking;Melding beschikking oprichten tuinhuisje Dokter Lipshof 5  Raamsdonksveer  14-7-1995;1995.07.14;oprichten tuinhuisje Dokter Lipshof 5  Raamsdonksveer  14-7-1995;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;133a1f71e82c1dbe576d8fa4e479d5f4f8cafb52;;SHA-1;Niet vertrouwelijk ;;1995.07.14;NL-0834-951030;GDB-9366-02;GDB-9366-02
