Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-4067-01;BR101-1984;Brejaartstraat;4941GR; Brejaartstraat 23 Raamsdonksveer; Brejaartstraat;23;;Brejaartstraat 23;4941GR;101;1984;NL-0834-840101;Beschikking;Bouwvergunning Beschikking Slopen oude en bouw nieuwe garage / berging  Brejaartstraat 23 4941GR Raamsdonksveer 9-7-1984;1984.07.09;Slopen oude en bouw nieuwe garage / berging;Bouwvergunning Slopen oude en bouw nieuwe garage / berging  Brejaartstraat 23 4941GR Raamsdonksveer 9-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Slopen oude en bouw nieuwe garage / berging;NL 0834;2010;K50771752;4,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4067-02;BR101-1984;Brejaartstraat;4941GR; Brejaartstraat 23 Raamsdonksveer; Brejaartstraat;23;;Brejaartstraat 23;4941GR;101;1984;NL-0834-840101;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Slopen oude en bouw nieuwe garage / berging  Brejaartstraat 23 4941GR Raamsdonksveer 9-7-1984;1984.07.09;Slopen oude en bouw nieuwe garage / berging;Bouwvergunning Slopen oude en bouw nieuwe garage / berging  Brejaartstraat 23 4941GR Raamsdonksveer 9-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Slopen oude en bouw nieuwe garage / berging;NL 0834;2010;K50771752;10,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4068-01;BR102-1984;Melkhaven;;de Oude Melkhaven  Raamsdonk;de Oude Melkhaven;;Oude;de Oude Melkhaven;;102;1984;NL-0834-840102;Beschikking;Bouwvergunning Beschikking Bouw 2 woningen de Oude Melkhaven   Raamsdonk 9-7-1984;1984.07.09;Bouw 2 woningen;Bouwvergunning Bouw 2 woningen de Oude Melkhaven   Raamsdonk 9-7-1984;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 2 woningen;NL 0834;2010;K50771752;6,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4068-02;BR102-1984;Melkhaven;;de Oude Melkhaven  Raamsdonk;de Oude Melkhaven;;Oude;de Oude Melkhaven;;102;1984;NL-0834-840102;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 2 woningen de Oude Melkhaven   Raamsdonk 9-7-1984;1984.07.09;Bouw 2 woningen;Bouwvergunning Bouw 2 woningen de Oude Melkhaven   Raamsdonk 9-7-1984;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 2 woningen;NL 0834;2010;K50771752;71,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4068-03;BR102-1984;Melkhaven;;de Oude Melkhaven  Raamsdonk;de Oude Melkhaven;;Oude;de Oude Melkhaven;;102;1984;NL-0834-840102;Overige documenten;Bouwvergunning Overige documenten Bouw 2 woningen de Oude Melkhaven   Raamsdonk 9-7-1984;1984.07.09;Bouw 2 woningen;Bouwvergunning Bouw 2 woningen de Oude Melkhaven   Raamsdonk 9-7-1984;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 2 woningen;NL 0834;2010;K50771752;23,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4069-01;BR103-1984;Wolvendonk;4942CB; Wolvendonk 65 Raamsdonksveer; Wolvendonk;65;;Wolvendonk 65;4942CB;103;1984;NL-0834-840103;Beschikking;Bouwvergunning Beschikking Plaatsen volière  Wolvendonk 65 4942CB Raamsdonksveer 9-7-1984;1984.07.09;Plaatsen volière;Bouwvergunning Plaatsen volière  Wolvendonk 65 4942CB Raamsdonksveer 9-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen volière;NL 0834;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4069-02;BR103-1984;Wolvendonk;4942CB; Wolvendonk 65 Raamsdonksveer; Wolvendonk;65;;Wolvendonk 65;4942CB;103;1984;NL-0834-840103;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen volière  Wolvendonk 65 4942CB Raamsdonksveer 9-7-1984;1984.07.09;Plaatsen volière;Bouwvergunning Plaatsen volière  Wolvendonk 65 4942CB Raamsdonksveer 9-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen volière;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4070-01;BR104-1984;Block;;het Block  Raamsdonksveer;het Block;;het;het Block;;104;1984;NL-0834-840104;Beschikking;Bouwvergunning Beschikking Bouw 19 woningen het Block   Raamsdonksveer 17-7-1984;1984.07.17;Bouw 19 woningen;Bouwvergunning Bouw 19 woningen het Block   Raamsdonksveer 17-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 19 woningen;NL 0834;2010;K50771752;5,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4070-02;BR104-1984;Block;;het Block  Raamsdonksveer;het Block;;het;het Block;;104;1984;NL-0834-840104;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 19 woningen het Block   Raamsdonksveer 17-7-1984;1984.07.17;Bouw 19 woningen;Bouwvergunning Bouw 19 woningen het Block   Raamsdonksveer 17-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 19 woningen;NL 0834;2010;K50771752;124,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4070-03;BR104-1984;Block;;het Block  Raamsdonksveer;het Block;;het;het Block;;104;1984;NL-0834-840104;Overige documenten;Bouwvergunning Overige documenten Bouw 19 woningen het Block   Raamsdonksveer 17-7-1984;1984.07.17;Bouw 19 woningen;Bouwvergunning Bouw 19 woningen het Block   Raamsdonksveer 17-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 19 woningen;NL 0834;2010;K50771752;7,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4071-01;BR105-1984;Ramgatseweg;4941VS; Ramgatseweg 14 Raamsdonksveer; Ramgatseweg;14;;Ramgatseweg 14;4941VS;105;1984;NL-0834-840105;Beschikking;Bouwvergunning Beschikking Vergroten bedrijfsgebouw met tochtportaal  Ramgatseweg 14 4941VS Raamsdonksveer 17-7-1984;1984.07.17;Vergroten bedrijfsgebouw met tochtportaal;Bouwvergunning Vergroten bedrijfsgebouw met tochtportaal  Ramgatseweg 14 4941VS Raamsdonksveer 17-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten bedrijfsgebouw met tochtportaal;NL 0834;2010;K50771752;4,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4071-02;BR105-1984;Ramgatseweg;4941VS; Ramgatseweg 14 Raamsdonksveer; Ramgatseweg;14;;Ramgatseweg 14;4941VS;105;1984;NL-0834-840105;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten bedrijfsgebouw met tochtportaal  Ramgatseweg 14 4941VS Raamsdonksveer 17-7-1984;1984.07.17;Vergroten bedrijfsgebouw met tochtportaal;Bouwvergunning Vergroten bedrijfsgebouw met tochtportaal  Ramgatseweg 14 4941VS Raamsdonksveer 17-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten bedrijfsgebouw met tochtportaal;NL 0834;2010;K50771752;18,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4072-01;BR106-1984;Rozenhof;4941XH; Rozenhof 13 Raamsdonksveer; Rozenhof;13;;Rozenhof 13;4941XH;106;1984;NL-0834-840106;Beschikking;Bouwvergunning Beschikking Vergroten woning door middel van aanbouw zijgevel  Rozenhof 13 4941XH Raamsdonksveer 23-7-1984;1984.07.23;Vergroten woning door middel van aanbouw zijgevel;Bouwvergunning Vergroten woning door middel van aanbouw zijgevel  Rozenhof 13 4941XH Raamsdonksveer 23-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten woning door middel van aanbouw zijgevel;NL 0834;2010;K50771752;3,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4072-02;BR106-1984;Rozenhof;4941XH; Rozenhof 13 Raamsdonksveer; Rozenhof;13;;Rozenhof 13;4941XH;106;1984;NL-0834-840106;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten woning door middel van aanbouw zijgevel  Rozenhof 13 4941XH Raamsdonksveer 23-7-1984;1984.07.23;Vergroten woning door middel van aanbouw zijgevel;Bouwvergunning Vergroten woning door middel van aanbouw zijgevel  Rozenhof 13 4941XH Raamsdonksveer 23-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten woning door middel van aanbouw zijgevel;NL 0834;2010;K50771752;14,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4073-01;BR107-1984;Schapendonk;4942CJ; Schapendonk 71 Raamsdonksveer; Schapendonk;71;;Schapendonk 71;4942CJ;107;1984;NL-0834-840107;Beschikking;Bouwvergunning Beschikking Vergroten carport / berging en plaatsen erfafscheiding  Schapendonk 71 4942CJ Raamsdonksveer 23-7-1984;1984.07.23;Vergroten carport / berging en plaatsen erfafscheiding;Bouwvergunning Vergroten carport / berging en plaatsen erfafscheiding  Schapendonk 71 4942CJ Raamsdonksveer 23-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten carport / berging en plaatsen erfafscheiding;NL 0834;2010;K50771752;3,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4073-02;BR107-1984;Schapendonk;4942CJ; Schapendonk 71 Raamsdonksveer; Schapendonk;71;;Schapendonk 71;4942CJ;107;1984;NL-0834-840107;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten carport / berging en plaatsen erfafscheiding  Schapendonk 71 4942CJ Raamsdonksveer 23-7-1984;1984.07.23;Vergroten carport / berging en plaatsen erfafscheiding;Bouwvergunning Vergroten carport / berging en plaatsen erfafscheiding  Schapendonk 71 4942CJ Raamsdonksveer 23-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten carport / berging en plaatsen erfafscheiding;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4074-01;BR109-1984;Krijgsmangeerde;4942AV;Burgemeester Krijgsmangeerde 41 Raamsdonksveer;Burgemeester Krijgsmangeerde;41;Burgemeester;Burgemeester Krijgsmangeerde 41;4942AV;109;1984;NL-0834-840109;Beschikking;Bouwvergunning Beschikking Plaatsen erfafscheiding Burgemeester Krijgsmangeerde 41 4942AV Raamsdonksveer 30-7-1984;1984.07.30;Plaatsen erfafscheiding;Bouwvergunning Plaatsen erfafscheiding Burgemeester Krijgsmangeerde 41 4942AV Raamsdonksveer 30-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen erfafscheiding;NL 0834;2010;K50771752;3,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4074-02;BR109-1984;Krijgsmangeerde;4942AV;Burgemeester Krijgsmangeerde 41 Raamsdonksveer;Burgemeester Krijgsmangeerde;41;Burgemeester;Burgemeester Krijgsmangeerde 41;4942AV;109;1984;NL-0834-840109;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen erfafscheiding Burgemeester Krijgsmangeerde 41 4942AV Raamsdonksveer 30-7-1984;1984.07.30;Plaatsen erfafscheiding;Bouwvergunning Plaatsen erfafscheiding Burgemeester Krijgsmangeerde 41 4942AV Raamsdonksveer 30-7-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen erfafscheiding;NL 0834;2010;K50771752;4,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4075-01;BR110-1984;Schapendonk;; Schapendonk  Raamsdonksveer; Schapendonk;;;Schapendonk;;110;1984;NL-0834-840110;Beschikking;Bouwvergunning Beschikking Bouw 6 woningen  Schapendonk   Raamsdonksveer 13-8-1984;1984.08.13;Bouw 6 woningen;Bouwvergunning Bouw 6 woningen  Schapendonk   Raamsdonksveer 13-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 6 woningen;NL 0834;2010;K50771752;6,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4075-02;BR110-1984;Schapendonk;; Schapendonk  Raamsdonksveer; Schapendonk;;;Schapendonk;;110;1984;NL-0834-840110;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 6 woningen  Schapendonk   Raamsdonksveer 13-8-1984;1984.08.13;Bouw 6 woningen;Bouwvergunning Bouw 6 woningen  Schapendonk   Raamsdonksveer 13-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 6 woningen;NL 0834;2010;K50771752;200,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4075-03;BR110-1984;Schapendonk;; Schapendonk  Raamsdonksveer; Schapendonk;;;Schapendonk;;110;1984;NL-0834-840110;Overige documenten;Bouwvergunning Overige documenten Bouw 6 woningen  Schapendonk   Raamsdonksveer 13-8-1984;1984.08.13;Bouw 6 woningen;Bouwvergunning Bouw 6 woningen  Schapendonk   Raamsdonksveer 13-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 6 woningen;NL 0834;2010;K50771752;70,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4076-01;BR111-1984;Beatrixlaan;4941JH; Beatrixlaan 37 Raamsdonksveer; Beatrixlaan;37;;Beatrixlaan 37;4941JH;111;1984;NL-0834-840111;Beschikking;Bouwvergunning Beschikking Maken aanbouw bij woning  Beatrixlaan 37 4941JH Raamsdonksveer 13-8-1984;1984.08.13;Maken aanbouw bij woning;Bouwvergunning Maken aanbouw bij woning  Beatrixlaan 37 4941JH Raamsdonksveer 13-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Maken aanbouw bij woning;NL 0834;2010;K50771752;6,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4076-02;BR111-1984;Beatrixlaan;4941JH; Beatrixlaan 37 Raamsdonksveer; Beatrixlaan;37;;Beatrixlaan 37;4941JH;111;1984;NL-0834-840111;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Maken aanbouw bij woning  Beatrixlaan 37 4941JH Raamsdonksveer 13-8-1984;1984.08.13;Maken aanbouw bij woning;Bouwvergunning Maken aanbouw bij woning  Beatrixlaan 37 4941JH Raamsdonksveer 13-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Maken aanbouw bij woning;NL 0834;2010;K50771752;36,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4077-01;BR112-1984;Julianalaan;4941JC; Julianalaan 115 Raamsdonksveer; Julianalaan;115;;Julianalaan 115;4941JC;112;1984;NL-0834-840112;Beschikking;Bouwvergunning Beschikking Veranderen deel voorgevel winkelpand  Julianalaan 115 4941JC Raamsdonksveer 20-8-1984;1984.08.20;Veranderen deel voorgevel winkelpand;Bouwvergunning Veranderen deel voorgevel winkelpand  Julianalaan 115 4941JC Raamsdonksveer 20-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Veranderen deel voorgevel winkelpand;NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4077-02;BR112-1984;Julianalaan;4941JC; Julianalaan 115 Raamsdonksveer; Julianalaan;115;;Julianalaan 115;4941JC;112;1984;NL-0834-840112;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Veranderen deel voorgevel winkelpand  Julianalaan 115 4941JC Raamsdonksveer 20-8-1984;1984.08.20;Veranderen deel voorgevel winkelpand;Bouwvergunning Veranderen deel voorgevel winkelpand  Julianalaan 115 4941JC Raamsdonksveer 20-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Veranderen deel voorgevel winkelpand;NL 0834;2010;K50771752;31,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4078-01;BR113-1984;Kartuizerstraat;4941EE; Kartuizerstraat 6 Raamsdonksveer; Kartuizerstraat;6;;Kartuizerstraat 6;4941EE;113;1984;NL-0834-840113;Beschikking;Bouwvergunning Beschikking Verbouwen en vergroten woning  Kartuizerstraat 6  Raamsdonksveer 20-8-1984;1984.08.20;Verbouwen en vergroten woning;Bouwvergunning Verbouwen en vergroten woning  Kartuizerstraat 6  Raamsdonksveer 20-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen en vergroten woning;NL 0834;2010;K50771752;4,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4078-02;BR113-1984;Kartuizerstraat;4941EE; Kartuizerstraat 6 Raamsdonksveer; Kartuizerstraat;6;;Kartuizerstraat 6;4941EE;113;1984;NL-0834-840113;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen en vergroten woning  Kartuizerstraat 6  Raamsdonksveer 20-8-1984;1984.08.20;Verbouwen en vergroten woning;Bouwvergunning Verbouwen en vergroten woning  Kartuizerstraat 6  Raamsdonksveer 20-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen en vergroten woning;NL 0834;2010;K50771752;41,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4079-01;BR114-1984;Margrietstraat;4941JM; Margrietstraat 40 Raamsdonksveer; Margrietstraat;40;;Margrietstraat 40;4941JM;114;1984;NL-0834-840114;Beschikking;Bouwvergunning Beschikking Maken serre  Margrietstraat 40 4941JM Raamsdonksveer 20-8-1984;1984.08.20;Maken serre;Bouwvergunning Maken serre  Margrietstraat 40 4941JM Raamsdonksveer 20-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Maken serre;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4079-02;BR114-1984;Margrietstraat;4941JM; Margrietstraat 40 Raamsdonksveer; Margrietstraat;40;;Margrietstraat 40;4941JM;114;1984;NL-0834-840114;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Maken serre  Margrietstraat 40 4941JM Raamsdonksveer 20-8-1984;1984.08.20;Maken serre;Bouwvergunning Maken serre  Margrietstraat 40 4941JM Raamsdonksveer 20-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Maken serre;NL 0834;2010;K50771752;7,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-4080-01;BR115-1984;Beatrixlaan;4941JH; Beatrixlaan 5 Raamsdonksveer; Beatrixlaan;5;;Beatrixlaan 5;4941JH;115;1984;NL-0834-840115;Beschikking;Bouwvergunning Beschikking Plaatsen berging  Beatrixlaan 5 4941JH Raamsdonksveer 20-8-1984;1984.08.20;Plaatsen berging;Bouwvergunning Plaatsen berging  Beatrixlaan 5 4941JH Raamsdonksveer 20-8-1984;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen berging;NL 0834;2010;K50771752;3,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
