Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-7365-03;G049-1967;Stadsweg;4931CK;Oude Stadsweg 2 Geertruidenberg;Oude Stadsweg;2;Oude;Oude Stadsweg 2;4931CK;49;1967;NL-0779-670049;Overige documenten;Bouwvergunning Overige documenten Bouw semi-bungalow Oude Stadsweg 2 4931CK Geertruidenberg 17-10-1967;1967.10.17;Bouw semi-bungalow;Bouwvergunning Bouw semi-bungalow Oude Stadsweg 2 4931CK Geertruidenberg 17-10-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw semi-bungalow;NL 0779;2010;K50771752;20,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7366-01;G050-1967;Doelestraat;4931CV;Doelestraat 4 Geertruidenberg;Doelestraat;4;;Doelestraat 4;4931CV;50;1967;NL-0779-670050;Beschikking;Bouwvergunning Beschikking Wijzigen voorgevel Doelestraat 4 4931CV Geertruidenberg 17-10-1967;1967.10.17;Wijzigen voorgevel;Bouwvergunning Wijzigen voorgevel Doelestraat 4 4931CV Geertruidenberg 17-10-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Wijzigen voorgevel;NL 0779;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7366-02;G050-1967;Doelestraat;4931CV;Doelestraat 4 Geertruidenberg;Doelestraat;4;;Doelestraat 4;4931CV;50;1967;NL-0779-670050;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Wijzigen voorgevel Doelestraat 4 4931CV Geertruidenberg 17-10-1967;1967.10.17;Wijzigen voorgevel;Bouwvergunning Wijzigen voorgevel Doelestraat 4 4931CV Geertruidenberg 17-10-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Wijzigen voorgevel;NL 0779;2010;K50771752;7,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7367-01;G051-1967;Brandestraat;4931AV;Brandestraat 7 Geertruidenberg;Brandestraat;7;;Brandestraat 7;4931AV;51;1967;NL-0779-670051;Beschikking;Bouwvergunning Beschikking Wijzigen dak Brandestraat 7 4931AV Geertruidenberg 17-10-1967;1967.10.17;Wijzigen dak;Bouwvergunning Wijzigen dak Brandestraat 7 4931AV Geertruidenberg 17-10-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Wijzigen dak;NL 0779;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7367-02;G051-1967;Brandestraat;4931AV;Brandestraat 7 Geertruidenberg;Brandestraat;7;;Brandestraat 7;4931AV;51;1967;NL-0779-670051;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Wijzigen dak Brandestraat 7 4931AV Geertruidenberg 17-10-1967;1967.10.17;Wijzigen dak;Bouwvergunning Wijzigen dak Brandestraat 7 4931AV Geertruidenberg 17-10-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Wijzigen dak;NL 0779;2010;K50771752;3,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7368-01;G052-1967;Brandestraat;4931AW;Brandestraat 34 Geertruidenberg;Brandestraat;34;;Brandestraat 34;4931AW;52;1967;NL-0779-670052;Beschikking;Bouwvergunning Beschikking Wijzigen begane grond Brandestraat 34 4931AW Geertruidenberg 7-11-1967;1967.11.07;Wijzigen begane grond;Bouwvergunning Wijzigen begane grond Brandestraat 34 4931AW Geertruidenberg 7-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Wijzigen begane grond;NL 0779;2010;K50771752;5,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7368-02;G052-1967;Brandestraat;4931AW;Brandestraat 34 Geertruidenberg;Brandestraat;34;;Brandestraat 34;4931AW;52;1967;NL-0779-670052;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Wijzigen begane grond Brandestraat 34 4931AW Geertruidenberg 7-11-1967;1967.11.07;Wijzigen begane grond;Bouwvergunning Wijzigen begane grond Brandestraat 34 4931AW Geertruidenberg 7-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Wijzigen begane grond;NL 0779;2010;K50771752;33,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7368-03;G052-1967;Brandestraat;4931AW;Brandestraat 34 Geertruidenberg;Brandestraat;34;;Brandestraat 34;4931AW;52;1967;NL-0779-670052;Overige documenten;Bouwvergunning Overige documenten Wijzigen begane grond Brandestraat 34 4931AW Geertruidenberg 7-11-1967;1967.11.07;Wijzigen begane grond;Bouwvergunning Wijzigen begane grond Brandestraat 34 4931AW Geertruidenberg 7-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Wijzigen begane grond;NL 0779;2010;K50771752;2,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7369-01;G053-1967;V Laan;4931HB;Karel V Laan 71 Geertruidenberg;Karel V Laan;71;Karel;Karel V Laan 71;4931HB;53;1967;NL-0779-670053;Beschikking;Bouwvergunning Beschikking Bouw garage Karel V Laan 71 4931HB Geertruidenberg 14-11-1967;1967.11.14;Bouw garage;Bouwvergunning Bouw garage Karel V Laan 71 4931HB Geertruidenberg 14-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage;NL 0779;2010;K50771752;4,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7369-02;G053-1967;V Laan;4931HB;Karel V Laan 71 Geertruidenberg;Karel V Laan;71;Karel;Karel V Laan 71;4931HB;53;1967;NL-0779-670053;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage Karel V Laan 71 4931HB Geertruidenberg 14-11-1967;1967.11.14;Bouw garage;Bouwvergunning Bouw garage Karel V Laan 71 4931HB Geertruidenberg 14-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage;NL 0779;2010;K50771752;18,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7370-01;G054-1967;V Laan;4931HB;Karel V Laan 69 Geertruidenberg;Karel V Laan;69;Karel;Karel V Laan 69;4931HB;54;1967;NL-0779-670054;Beschikking;Bouwvergunning Beschikking Bouw garage Karel V Laan 69 4931HB Geertruidenberg 14-11-1967;1967.11.14;Bouw garage;Bouwvergunning Bouw garage Karel V Laan 69 4931HB Geertruidenberg 14-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage;NL 0779;2010;K50771752;4,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7370-02;G054-1967;V Laan;4931HB;Karel V Laan 69 Geertruidenberg;Karel V Laan;69;Karel;Karel V Laan 69;4931HB;54;1967;NL-0779-670054;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage Karel V Laan 69 4931HB Geertruidenberg 14-11-1967;1967.11.14;Bouw garage;Bouwvergunning Bouw garage Karel V Laan 69 4931HB Geertruidenberg 14-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage;NL 0779;2010;K50771752;32,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7371-01;G055-1967;Willem I straat;;Graaf Willem I straat  Geertruidenberg;Graaf Willem I straat;;Graaf;Graaf Willem I straat;;55;1967;NL-0779-670055;Beschikking;Bouwvergunning Beschikking Bouw 10 kV-station Graaf Willem I straat   Geertruidenberg 14-11-1967;1967.11.14;Bouw 10 kV-station;Bouwvergunning Bouw 10 kV-station Graaf Willem I straat   Geertruidenberg 14-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 10 kV-station;NL 0779;2010;K50771752;4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7371-02;G055-1967;Willem I straat;;Graaf Willem I straat  Geertruidenberg;Graaf Willem I straat;;Graaf;Graaf Willem I straat;;55;1967;NL-0779-670055;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 10 kV-station Graaf Willem I straat   Geertruidenberg 14-11-1967;1967.11.14;Bouw 10 kV-station;Bouwvergunning Bouw 10 kV-station Graaf Willem I straat   Geertruidenberg 14-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 10 kV-station;NL 0779;2010;K50771752;9,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.14;Record;Archief ;;;;
GDB-7372-01;G056-1967;Duivenvoordelaan;4931HP;van Duivenvoordelaan 41 Geertruidenberg;van Duivenvoordelaan;41;van;van Duivenvoordelaan 41;4931HP;56;1967;NL-0779-670056;Beschikking;Bouwvergunning Beschikking Bouw woning met berging van Duivenvoordelaan 41 4931HP Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging;Bouwvergunning Bouw woning met berging van Duivenvoordelaan 41 4931HP Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning met berging;NL 0779;2010;K50771752;1,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7372-02;G056-1967;Duivenvoordelaan;4931HP;van Duivenvoordelaan 41 Geertruidenberg;van Duivenvoordelaan;41;van;van Duivenvoordelaan 41;4931HP;56;1967;NL-0779-670056;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning met berging van Duivenvoordelaan 41 4931HP Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging;Bouwvergunning Bouw woning met berging van Duivenvoordelaan 41 4931HP Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning met berging;NL 0779;2010;K50771752;71,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.16;Record;Archief ;;;;
GDB-7372-03;G056-1967;Duivenvoordelaan;4931HP;van Duivenvoordelaan 41 Geertruidenberg;van Duivenvoordelaan;41;van;van Duivenvoordelaan 41;4931HP;56;1967;NL-0779-670056;Overige documenten;Bouwvergunning Overige documenten Bouw woning met berging van Duivenvoordelaan 41 4931HP Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging;Bouwvergunning Bouw woning met berging van Duivenvoordelaan 41 4931HP Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woning met berging;NL 0779;2010;K50771752;33,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.16;Record;Archief ;;;;
GDB-7373-01;G058-1967;Duivenvoordelaan;4931HP;van Duivenvoordelaan 35 Geertruidenberg;van Duivenvoordelaan;35;van;van Duivenvoordelaan 35;4931HP;58;1967;NL-0779-670058;Beschikking;Bouwvergunning Beschikking Bouw woning met berging van Duivenvoordelaan 35 4931HP Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging;Bouwvergunning Bouw woning met berging van Duivenvoordelaan 35 4931HP Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning met berging;NL 0779;2010;K50771752;1,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7373-02;G058-1967;Duivenvoordelaan;4931HP;van Duivenvoordelaan 35 Geertruidenberg;van Duivenvoordelaan;35;van;van Duivenvoordelaan 35;4931HP;58;1967;NL-0779-670058;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning met berging van Duivenvoordelaan 35 4931HP Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging;Bouwvergunning Bouw woning met berging van Duivenvoordelaan 35 4931HP Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning met berging;NL 0779;2010;K50771752;35,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7373-03;G058-1967;Duivenvoordelaan;4931HP;van Duivenvoordelaan 35 Geertruidenberg;van Duivenvoordelaan;35;van;van Duivenvoordelaan 35;4931HP;58;1967;NL-0779-670058;Overige documenten;Bouwvergunning Overige documenten Bouw woning met berging van Duivenvoordelaan 35 4931HP Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging;Bouwvergunning Bouw woning met berging van Duivenvoordelaan 35 4931HP Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woning met berging;NL 0779;2010;K50771752;16,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7374-01;G059-1967;Duivenvoordelaan;4931HP;van Duivenvoordelaan 33 Geertruidenberg;van Duivenvoordelaan;33;van;van Duivenvoordelaan 33;4931HP;59;1967;NL-0779-670059;Beschikking;Bouwvergunning Beschikking Bouw woning met berging van Duivenvoordelaan 33 4931HP Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging;Bouwvergunning Bouw woning met berging van Duivenvoordelaan 33 4931HP Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning met berging;NL 0779;2010;K50771752;1,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7374-02;G059-1967;Duivenvoordelaan;4931HP;van Duivenvoordelaan 33 Geertruidenberg;van Duivenvoordelaan;33;van;van Duivenvoordelaan 33;4931HP;59;1967;NL-0779-670059;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning met berging van Duivenvoordelaan 33 4931HP Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging;Bouwvergunning Bouw woning met berging van Duivenvoordelaan 33 4931HP Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning met berging;NL 0779;2010;K50771752;36;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7374-03;G059-1967;Duivenvoordelaan;4931HP;van Duivenvoordelaan 33 Geertruidenberg;van Duivenvoordelaan;33;van;van Duivenvoordelaan 33;4931HP;59;1967;NL-0779-670059;Overige documenten;Bouwvergunning Overige documenten Bouw woning met berging van Duivenvoordelaan 33 4931HP Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging;Bouwvergunning Bouw woning met berging van Duivenvoordelaan 33 4931HP Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woning met berging;NL 0779;2010;K50771752;1,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7375-01;G060-1967;V Laan;4931HD;Karel V Laan 18 Geertruidenberg;Karel V Laan;18;Karel;Karel V Laan 18;4931HD;60;1967;NL-0779-670060;Beschikking;Bouwvergunning Beschikking Bouw woning met berging annex garage Karel V Laan 18 4931HD Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging annex garage;Bouwvergunning Bouw woning met berging annex garage Karel V Laan 18 4931HD Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning met berging annex garage;NL 0779;2010;K50771752;1,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7375-02;G060-1967;V Laan;4931HD;Karel V Laan 18 Geertruidenberg;Karel V Laan;18;Karel;Karel V Laan 18;4931HD;60;1967;NL-0779-670060;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning met berging annex garage Karel V Laan 18 4931HD Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging annex garage;Bouwvergunning Bouw woning met berging annex garage Karel V Laan 18 4931HD Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning met berging annex garage;NL 0779;2010;K50771752;42,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7375-03;G060-1967;V Laan;4931HD;Karel V Laan 18 Geertruidenberg;Karel V Laan;18;Karel;Karel V Laan 18;4931HD;60;1967;NL-0779-670060;Overige documenten;Bouwvergunning Overige documenten Bouw woning met berging annex garage Karel V Laan 18 4931HD Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging annex garage;Bouwvergunning Bouw woning met berging annex garage Karel V Laan 18 4931HD Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woning met berging annex garage;NL 0779;2010;K50771752;1,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7376-01;G061-1967;V Laan;4931HD;Karel V Laan 30 Geertruidenberg;Karel V Laan;30;Karel;Karel V Laan 30;4931HD;61;1967;NL-0779-670061;Beschikking;Bouwvergunning Beschikking Bouw woning met berging annex garage Karel V Laan 30 4931HD Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging annex garage;Bouwvergunning Bouw woning met berging annex garage Karel V Laan 30 4931HD Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning met berging annex garage;NL 0779;2010;K50771752;1,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7376-02;G061-1967;V Laan;4931HD;Karel V Laan 30 Geertruidenberg;Karel V Laan;30;Karel;Karel V Laan 30;4931HD;61;1967;NL-0779-670061;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning met berging annex garage Karel V Laan 30 4931HD Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging annex garage;Bouwvergunning Bouw woning met berging annex garage Karel V Laan 30 4931HD Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning met berging annex garage;NL 0779;2010;K50771752;39,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
GDB-7376-03;G061-1967;V Laan;4931HD;Karel V Laan 30 Geertruidenberg;Karel V Laan;30;Karel;Karel V Laan 30;4931HD;61;1967;NL-0779-670061;Overige documenten;Bouwvergunning Overige documenten Bouw woning met berging annex garage Karel V Laan 30 4931HD Geertruidenberg 28-11-1967;1967.11.28;Bouw woning met berging annex garage;Bouwvergunning Bouw woning met berging annex garage Karel V Laan 30 4931HD Geertruidenberg 28-11-1967;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woning met berging annex garage;NL 0779;2010;K50771752;1,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.11;Record;Archief ;;;;
